0,0,0,0,0,0,0,0,0,0,15625,0,0,0,0,15625,15625,0,0,0,0,0,0,15625,0,15625,15625,0,15625,15625,15625,15625,15625,15625,15625,15625,31250,46875,46875,46875,31250,31250,31250,46875,46875,62500,62500,62500,62500,78125,78125,62500,78125,93750,78125,109375,109375,93750,93750,109375,109375,109375,125000,156250,140625,125000,156250,125000,171875,187500,187500,187500,203125,203125,218750,234375,234375,250000,250000,250000,296875,281250,296875,312500,328125,312500,328125,359375,375000,359375,390625,390625,390625,421875,453125,484375,453125,484375,515625,500000,531250,562500,500000,562500,625000,625000,671875,640625,656250,625000,687500,734375,750000,718750,734375,765625,796875,843750,875000,859375,875000,921875,984375,984375,1.05E+06,984375,1.05E+06,1.11E+06,1.09E+06,1.09E+06,1.19E+06,1.19E+06,1.20E+06,1.19E+06,1.23E+06,1.25E+06,1.19E+06,1.34E+06,1.38E+06,1.39E+06,1.39E+06,1.44E+06,1.44E+06,1.48E+06,1.56E+06,1.55E+06,1.66E+06,1.63E+06,1.75E+06,1.66E+06,1.72E+06,1.80E+06,1.80E+06,1.88E+06,1.81E+06,1.89E+06,1.92E+06,1.97E+06,2.02E+06,2.11E+06,2.13E+06,2.03E+06,2.16E+06,2.17E+06,2.25E+06,2.31E+06,2.34E+06,2.45E+06,2.50E+06,2.45E+06,2.53E+06,2.58E+06,2.66E+06,2.69E+06,2.72E+06,2.78E+06,2.80E+06,2.83E+06,2.92E+06,2.92E+06,2.92E+06,2.98E+06,3.13E+06,3.25E+06,3.19E+06,3.28E+06,3.28E+06,3.38E+06,3.42E+06,3.36E+06,3.53E+06,3.55E+06,3.63E+06,3.66E+06,3.59E+06,3.80E+06,3.81E+06,3.94E+06,3.91E+06,3.97E+06,3.91E+06
0,0,0,0,0,0,0,0,0,15625,0,0,0,0,0,0,15625,15625,0,0,15625,15625,0,15625,0,15625,31250,0,15625,15625,15625,0,31250,31250,15625,15625,31250,31250,15625,31250,31250,31250,46875,46875,62500,31250,46875,62500,62500,62500,62500,78125,62500,78125,93750,78125,109375,93750,109375,93750,109375,109375,125000,140625,156250,156250,140625,156250,156250,187500,171875,203125,203125,203125,203125,250000,234375,250000,250000,250000,281250,281250,296875,296875,312500,328125,343750,359375,375000,375000,390625,375000,406250,406250,437500,468750,468750,468750,546875,484375,531250,546875,515625,578125,609375,593750,656250,625000,640625,609375,687500,718750,765625,718750,734375,796875,781250,859375,843750,859375,890625,921875,968750,1.00E+06,1.03E+06,984375,1.03E+06,1.11E+06,1.09E+06,1.09E+06,1.16E+06,1.20E+06,1.19E+06,1.20E+06,1.23E+06,1.25E+06,1.19E+06,1.34E+06,1.38E+06,1.38E+06,1.39E+06,1.47E+06,1.50E+06,1.50E+06,1.58E+06,1.55E+06,1.67E+06,1.61E+06,1.77E+06,1.69E+06,1.72E+06,1.77E+06,1.81E+06,1.84E+06,1.78E+06,1.92E+06,1.92E+06,2.03E+06,2.03E+06,2.16E+06,2.09E+06,2.06E+06,2.16E+06,2.11E+06,2.25E+06,2.28E+06,2.31E+06,2.44E+06,2.53E+06,2.44E+06,2.48E+06,2.53E+06,2.67E+06,2.67E+06,2.67E+06,2.81E+06,2.84E+06,2.83E+06,2.88E+06,2.91E+06,2.98E+06,3.02E+06,3.11E+06,3.27E+06,3.17E+06,3.28E+06,3.28E+06,3.36E+06,3.45E+06,3.34E+06,3.55E+06,3.56E+06,3.59E+06,3.64E+06,3.61E+06,3.80E+06,3.81E+06,3.86E+06,3.89E+06,3.92E+06,3.88E+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15625,0,0,31250,15625,15625,15625,15625,15625,15625,0,31250,15625,31250,31250,46875,46875,31250,46875,46875,46875,62500,62500,62500,62500,62500,62500,62500,78125,78125,78125,78125,93750,93750,93750,93750,125000,109375,93750,140625,140625,156250,140625,156250,171875,171875,187500,203125,171875,218750,203125,218750,218750,234375,250000,250000,281250,281250,281250,296875,296875,312500,312500,343750,375000,359375,375000,390625,375000,406250,406250,453125,484375,453125,484375,531250,484375,531250,578125,531250,562500,625000,609375,640625,625000,671875,625000,703125,718750,765625,703125,734375,781250,781250,828125,843750,812500,875000,921875,984375,1.00E+06,1.06E+06,984375,1.05E+06,1.06E+06,1.06E+06,1.06E+06,1.14E+06,1.20E+06,1.22E+06,1.20E+06,1.25E+06,1.25E+06,1.20E+06,1.31E+06,1.38E+06,1.38E+06,1.36E+06,1.47E+06,1.47E+06,1.52E+06,1.58E+06,1.56E+06,1.64E+06,1.59E+06,1.77E+06,1.72E+06,1.72E+06,1.78E+06,1.83E+06,1.88E+06,1.78E+06,1.92E+06,1.94E+06,1.97E+06,2.00E+06,2.09E+06,2.13E+06,2.06E+06,2.11E+06,2.17E+06,2.23E+06,2.25E+06,2.33E+06,2.45E+06,2.53E+06,2.41E+06,2.50E+06,2.56E+06,2.64E+06,2.69E+06,2.70E+06,2.78E+06,2.78E+06,2.81E+06,2.88E+06,2.89E+06,2.95E+06,3.06E+06,3.09E+06,3.22E+06,3.20E+06,3.28E+06,3.27E+06,3.39E+06,3.44E+06,3.34E+06,3.53E+06,3.50E+06,3.63E+06,3.72E+06,3.58E+06,3.75E+06,3.84E+06,3.91E+06,3.94E+06,3.95E+06,3.92E+06
0,0,0,0,0,0,0,0,0,0,0,0,15625,0,0,0,0,0,0,0,0,15625,0,15625,0,0,0,0,15625,15625,15625,31250,15625,15625,31250,31250,31250,15625,15625,31250,31250,46875,31250,46875,62500,46875,46875,62500,78125,62500,78125,78125,78125,78125,62500,93750,93750,93750,109375,93750,125000,109375,140625,125000,140625,140625,140625,156250,156250,171875,187500,187500,203125,218750,218750,234375,218750,250000,250000,281250,296875,281250,296875,281250,296875,312500,343750,359375,375000,390625,375000,390625,406250,406250,437500,453125,437500,484375,531250,500000,546875,531250,500000,562500,625000,609375,656250,656250,640625,625000,703125,718750,734375,703125,734375,796875,765625,828125,875000,875000,890625,937500,984375,968750,1.03E+06,1.00E+06,1.05E+06,1.08E+06,1.09E+06,1.08E+06,1.17E+06,1.19E+06,1.19E+06,1.20E+06,1.22E+06,1.25E+06,1.19E+06,1.34E+06,1.34E+06,1.38E+06,1.41E+06,1.44E+06,1.47E+06,1.48E+06,1.53E+06,1.56E+06,1.63E+06,1.63E+06,1.78E+06,1.70E+06,1.67E+06,1.78E+06,1.80E+06,1.86E+06,1.80E+06,1.88E+06,1.94E+06,1.98E+06,2.02E+06,2.08E+06,2.09E+06,2.05E+06,2.14E+06,2.19E+06,2.25E+06,2.30E+06,2.34E+06,2.44E+06,2.55E+06,2.44E+06,2.50E+06,2.55E+06,2.66E+06,2.72E+06,2.69E+06,2.80E+06,2.78E+06,2.80E+06,2.89E+06,2.92E+06,2.97E+06,2.98E+06,3.08E+06,3.25E+06,3.19E+06,3.28E+06,3.28E+06,3.38E+06,3.47E+06,3.34E+06,3.56E+06,3.52E+06,3.61E+06,3.69E+06,3.59E+06,3.75E+06,3.81E+06,3.91E+06,3.92E+06,3.97E+06,3.94E+06
0,0,0,0,0,0,0,0,0,0,0,0,0,15625,0,0,0,0,0,15625,0,0,0,0,0,31250,15625,15625,15625,15625,15625,15625,15625,15625,31250,15625,31250,31250,31250,46875,31250,62500,46875,46875,46875,46875,62500,62500,62500,62500,62500,78125,62500,109375,93750,109375,78125,93750,109375,109375,109375,109375,125000,140625,140625,140625,140625,171875,156250,187500,171875,187500,203125,218750,203125,234375,234375,250000,234375,265625,281250,265625,296875,296875,312500,312500,343750,359375,359375,375000,406250,390625,390625,406250,437500,468750,453125,468750,531250,515625,500000,546875,546875,562500,625000,609375,671875,609375,640625,640625,687500,703125,750000,687500,750000,750000,796875,812500,843750,875000,875000,906250,984375,984375,1.03E+06,1.02E+06,1.05E+06,1.09E+06,1.05E+06,1.09E+06,1.19E+06,1.19E+06,1.20E+06,1.20E+06,1.20E+06,1.23E+06,1.19E+06,1.34E+06,1.36E+06,1.36E+06,1.38E+06,1.44E+06,1.45E+06,1.48E+06,1.55E+06,1.53E+06,1.64E+06,1.66E+06,1.75E+06,1.69E+06,1.72E+06,1.80E+06,1.80E+06,1.86E+06,1.80E+06,1.89E+06,1.95E+06,1.98E+06,2.02E+06,2.09E+06,2.13E+06,2.03E+06,2.17E+06,2.16E+06,2.25E+06,2.30E+06,2.33E+06,2.44E+06,2.52E+06,2.44E+06,2.53E+06,2.56E+06,2.67E+06,2.70E+06,2.69E+06,2.80E+06,2.80E+06,2.86E+06,2.92E+06,2.89E+06,2.94E+06,3.02E+06,3.11E+06,3.25E+06,3.16E+06,3.31E+06,3.27E+06,3.36E+06,3.45E+06,3.33E+06,3.53E+06,3.53E+06,3.59E+06,3.67E+06,3.59E+06,3.75E+06,3.81E+06,3.88E+06,3.89E+06,3.95E+06,3.94E+06
0,0,0,0,0,0,0,0,0,0,0,15625,0,0,0,0,15625,0,0,0,15625,0,0,15625,0,15625,15625,15625,15625,15625,15625,15625,31250,15625,31250,15625,15625,31250,46875,31250,31250,46875,46875,46875,46875,62500,62500,46875,62500,78125,62500,78125,78125,78125,93750,78125,93750,109375,93750,93750,125000,109375,140625,140625,140625,140625,156250,156250,171875,187500,171875,187500,218750,218750,218750,234375,250000,234375,218750,265625,281250,281250,265625,281250,312500,328125,328125,359375,375000,390625,375000,375000,406250,390625,437500,468750,468750,484375,531250,515625,531250,546875,515625,562500,625000,593750,671875,625000,640625,640625,703125,703125,765625,671875,750000,765625,781250,796875,843750,875000,906250,937500,984375,968750,1.03E+06,984375,1.05E+06,1.09E+06,1.08E+06,1.08E+06,1.17E+06,1.19E+06,1.22E+06,1.19E+06,1.23E+06,1.25E+06,1.19E+06,1.31E+06,1.33E+06,1.38E+06,1.38E+06,1.45E+06,1.48E+06,1.48E+06,1.56E+06,1.55E+06,1.66E+06,1.61E+06,1.73E+06,1.69E+06,1.75E+06,1.77E+06,1.80E+06,1.89E+06,1.78E+06,1.88E+06,1.94E+06,1.97E+06,2.03E+06,2.11E+06,2.14E+06,2.05E+06,2.13E+06,2.17E+06,2.23E+06,2.30E+06,2.34E+06,2.44E+06,2.50E+06,2.42E+06,2.53E+06,2.59E+06,2.69E+06,2.70E+06,2.70E+06,2.83E+06,2.81E+06,2.84E+06,2.91E+06,2.86E+06,2.94E+06,3.00E+06,3.11E+06,3.20E+06,3.17E+06,3.33E+06,3.23E+06,3.38E+06,3.44E+06,3.36E+06,3.52E+06,3.55E+06,3.56E+06,3.67E+06,3.59E+06,3.80E+06,3.81E+06,3.86E+06,3.89E+06,3.94E+06,3.92E+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15625,0,0,0,0,15625,15625,15625,15625,15625,15625,15625,15625,31250,15625,15625,15625,15625,31250,31250,31250,31250,31250,46875,46875,46875,46875,62500,62500,62500,62500,78125,78125,78125,78125,78125,93750,93750,109375,93750,109375,125000,109375,125000,125000,140625,156250,140625,156250,156250,156250,171875,187500,171875,203125,218750,218750,234375,234375,250000,234375,250000,281250,265625,296875,281250,312500,328125,343750,359375,359375,375000,375000,375000,390625,406250,437500,468750,437500,468750,515625,500000,515625,562500,531250,578125,625000,593750,656250,625000,656250,656250,718750,718750,796875,687500,765625,781250,812500,843750,859375,859375,890625,890625,953125,1.00E+06,1.00E+06,1.00E+06,1.06E+06,1.06E+06,1.06E+06,1.08E+06,1.16E+06,1.17E+06,1.20E+06,1.20E+06,1.27E+06,1.22E+06,1.19E+06,1.31E+06,1.33E+06,1.36E+06,1.36E+06,1.44E+06,1.45E+06,1.50E+06,1.56E+06,1.56E+06,1.64E+06,1.61E+06,1.75E+06,1.69E+06,1.72E+06,1.77E+06,1.80E+06,1.84E+06,1.77E+06,1.86E+06,1.95E+06,1.98E+06,2.02E+06,2.11E+06,2.11E+06,2.06E+06,2.11E+06,2.19E+06,2.25E+06,2.27E+06,2.30E+06,2.47E+06,2.48E+06,2.42E+06,2.50E+06,2.58E+06,2.67E+06,2.72E+06,2.67E+06,2.80E+06,2.80E+06,2.81E+06,2.89E+06,2.88E+06,2.92E+06,3.03E+06,3.13E+06,3.23E+06,3.13E+06,3.28E+06,3.23E+06,3.34E+06,3.42E+06,3.38E+06,3.53E+06,3.48E+06,3.63E+06,3.67E+06,3.58E+06,3.78E+06,3.81E+06,3.88E+06,3.91E+06,3.95E+06,3.89E+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15625,0,15625,0,0,0,15625,15625,0,15625,15625,15625,31250,15625,15625,31250,15625,31250,31250,31250,31250,31250,46875,46875,46875,62500,46875,46875,46875,78125,78125,78125,62500,93750,93750,93750,93750,109375,109375,78125,109375,125000,125000,125000,156250,156250,140625,156250,156250,187500,171875,187500,187500,203125,218750,218750,234375,218750,250000,250000,250000,281250,265625,281250,281250,296875,312500,328125,328125,359375,375000,375000,375000,406250,390625,421875,453125,453125,468750,531250,500000,531250,546875,531250,578125,609375,609375,656250,625000,640625,625000,703125,703125,765625,718750,750000,781250,796875,812500,843750,859375,890625,906250,984375,984375,1.03E+06,984375,1.05E+06,1.09E+06,1.08E+06,1.08E+06,1.16E+06,1.19E+06,1.20E+06,1.20E+06,1.23E+06,1.23E+06,1.17E+06,1.31E+06,1.34E+06,1.34E+06,1.36E+06,1.44E+06,1.48E+06,1.52E+06,1.58E+06,1.55E+06,1.64E+06,1.61E+06,1.75E+06,1.64E+06,1.70E+06,1.78E+06,1.83E+06,1.83E+06,1.77E+06,1.92E+06,1.91E+06,1.97E+06,2.00E+06,2.13E+06,2.11E+06,2.09E+06,2.13E+06,2.17E+06,2.25E+06,2.27E+06,2.34E+06,2.50E+06,2.50E+06,2.42E+06,2.52E+06,2.56E+06,2.67E+06,2.69E+06,2.69E+06,2.80E+06,2.78E+06,2.81E+06,2.86E+06,2.86E+06,2.92E+06,3.05E+06,3.09E+06,3.20E+06,3.19E+06,3.28E+06,3.25E+06,3.36E+06,3.41E+06,3.34E+06,3.52E+06,3.52E+06,3.61E+06,3.66E+06,3.58E+06,3.77E+06,3.86E+06,3.91E+06,3.89E+06,3.94E+06,3.89E+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15625,0,0,0,0,15625,15625,15625,15625,15625,15625,0,15625,0,15625,15625,15625,15625,15625,31250,31250,31250,31250,31250,46875,31250,46875,62500,46875,46875,62500,62500,78125,78125,78125,62500,93750,93750,78125,93750,93750,109375,125000,125000,93750,140625,125000,140625,140625,171875,171875,156250,171875,187500,171875,187500,187500,218750,234375,234375,234375,250000,281250,281250,281250,281250,296875,312500,312500,328125,359375,359375,375000,390625,390625,390625,406250,453125,484375,453125,453125,515625,484375,515625,531250,500000,562500,625000,625000,656250,625000,640625,625000,687500,703125,765625,703125,734375,796875,781250,812500,859375,843750,890625,921875,968750,984375,1.05E+06,984375,1.03E+06,1.09E+06,1.09E+06,1.06E+06,1.14E+06,1.19E+06,1.19E+06,1.22E+06,1.25E+06,1.25E+06,1.20E+06,1.33E+06,1.36E+06,1.36E+06,1.39E+06,1.44E+06,1.47E+06,1.50E+06,1.58E+06,1.55E+06,1.66E+06,1.61E+06,1.77E+06,1.69E+06,1.73E+06,1.75E+06,1.84E+06,1.86E+06,1.77E+06,1.91E+06,1.92E+06,2.00E+06,2.02E+06,2.13E+06,2.11E+06,2.06E+06,2.11E+06,2.17E+06,2.27E+06,2.25E+06,2.31E+06,2.48E+06,2.50E+06,2.41E+06,2.50E+06,2.58E+06,2.66E+06,2.70E+06,2.70E+06,2.80E+06,2.77E+06,2.80E+06,2.88E+06,2.88E+06,2.92E+06,3.02E+06,3.09E+06,3.22E+06,3.17E+06,3.30E+06,3.27E+06,3.34E+06,3.41E+06,3.34E+06,3.55E+06,3.50E+06,3.58E+06,3.69E+06,3.56E+06,3.73E+06,3.84E+06,3.92E+06,3.92E+06,3.95E+06,3.91E+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15625,0,15625,0,0,0,15625,15625,15625,15625,15625,15625,31250,15625,15625,31250,15625,15625,15625,31250,31250,31250,31250,31250,31250,46875,46875,62500,78125,62500,78125,78125,78125,78125,62500,93750,78125,109375,93750,93750,93750,109375,125000,125000,125000,140625,125000,140625,156250,171875,171875,187500,171875,203125,218750,218750,203125,234375,234375,250000,265625,281250,281250,281250,281250,312500,328125,312500,328125,343750,359375,359375,390625,406250,406250,421875,453125,468750,453125,484375,531250,468750,515625,546875,515625,546875,609375,625000,656250,640625,656250,625000,687500,703125,765625,718750,718750,796875,781250,828125,875000,843750,890625,921875,968750,953125,1.03E+06,984375,1.03E+06,1.06E+06,1.05E+06,1.08E+06,1.16E+06,1.17E+06,1.20E+06,1.20E+06,1.23E+06,1.27E+06,1.20E+06,1.34E+06,1.39E+06,1.39E+06,1.41E+06,1.47E+06,1.48E+06,1.50E+06,1.56E+06,1.58E+06,1.67E+06,1.63E+06,1.78E+06,1.69E+06,1.73E+06,1.77E+06,1.80E+06,1.88E+06,1.80E+06,1.89E+06,1.95E+06,1.95E+06,2.02E+06,2.13E+06,2.13E+06,2.05E+06,2.13E+06,2.14E+06,2.23E+06,2.27E+06,2.30E+06,2.42E+06,2.50E+06,2.42E+06,2.50E+06,2.55E+06,2.67E+06,2.72E+06,2.69E+06,2.78E+06,2.78E+06,2.81E+06,2.86E+06,2.91E+06,2.97E+06,3.00E+06,3.08E+06,3.25E+06,3.19E+06,3.27E+06,3.30E+06,3.36E+06,3.41E+06,3.33E+06,3.58E+06,3.52E+06,3.59E+06,3.70E+06,3.56E+06,3.75E+06,3.84E+06,3.91E+06,3.94E+06,3.98E+06,3.95E+06
